firm_id,sector,size,stratum,split
1784,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,test
1785,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
1786,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1787,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1788,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
1789,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1790,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1791,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1792,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,train
1793,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1794,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1795,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1796,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
1797,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1798,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
1799,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1800,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,val
1801,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1802,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,val
1803,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1804,SECTOR_TRANSPORT,SIZE_MEDIUM_50_249,SECTOR_TRANSPORT|SIZE_MEDIUM_50_249,train
1805,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1806,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1807,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1808,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1809,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1810,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,test
1811,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
1812,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1813,SECTOR_TRANSPORT,SIZE_MEDIUM_50_249,SECTOR_TRANSPORT|SIZE_MEDIUM_50_249,train
1814,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1815,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1816,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,test
1817,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
1818,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1819,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1820,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1821,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1822,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1823,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1824,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1825,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
1826,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1827,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1828,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1829,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,test
1830,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
1831,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1832,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1833,SECTOR_CONSTRUCTION,SIZE_MEDIUM_50_249,SECTOR_CONSTRUCTION|SIZE_MEDIUM_50_249,train
1834,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1835,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1836,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
1837,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
1838,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
1839,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
1840,SECTOR_HEALTHCARE_SMALL,SIZE_MEDIUM_50_249,SECTOR_HEALTHCARE_SMALL|SIZE_MEDIUM_50_249,train
1841,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1842,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1843,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,val
1844,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1845,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1846,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1847,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1848,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1849,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
1850,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1851,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1852,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,val
1853,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1854,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1855,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1856,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1857,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1858,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1859,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
1860,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1861,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1862,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
1863,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,val
1864,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1865,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,test
1866,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1867,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
1868,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
1869,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1870,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,val
1871,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
1872,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1873,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1874,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1875,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1876,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1877,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1878,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,val
1879,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
1880,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1881,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1882,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
1883,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1884,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,val
1885,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1886,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1887,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
1888,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1889,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,val
1890,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1891,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1892,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1893,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1894,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1895,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1896,SECTOR_MANUFACTURING_SMALL,SIZE_MEDIUM_50_249,SECTOR_MANUFACTURING_SMALL|SIZE_MEDIUM_50_249,train
1897,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1898,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1899,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1900,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1901,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1902,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1903,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1904,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1905,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1906,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,test
1907,SECTOR_HEALTHCARE_SMALL,SIZE_MEDIUM_50_249,SECTOR_HEALTHCARE_SMALL|SIZE_MEDIUM_50_249,train
1908,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1909,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1910,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,val
1911,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1912,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1913,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
1914,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,test
1915,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1916,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
1917,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,val
1918,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1919,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,val
1920,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1921,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1922,SECTOR_CONSTRUCTION,SIZE_MEDIUM_50_249,SECTOR_CONSTRUCTION|SIZE_MEDIUM_50_249,train
1923,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1924,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1925,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1926,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1927,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1928,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1929,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1930,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1931,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1932,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1933,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1934,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1935,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1936,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
1937,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1938,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,val
1939,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,val
1940,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1941,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1942,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1943,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1944,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,val
1945,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
1946,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1947,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
1948,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1949,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,test
1950,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
1951,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
1952,SECTOR_TRANSPORT,SIZE_MEDIUM_50_249,SECTOR_TRANSPORT|SIZE_MEDIUM_50_249,train
1953,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,val
1954,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1955,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1956,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
1957,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1958,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
1959,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
1960,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1961,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
1962,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,test
1963,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1964,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
1965,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1966,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
1967,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1968,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
1969,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
1970,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,val
1971,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1972,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
1973,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,test
1974,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1975,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1976,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
1977,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
1978,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
1979,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,test
1980,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1981,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,test
1982,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
1983,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
1984,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
1985,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
1986,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,test
1987,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,val
1988,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
1989,SECTOR_HEALTHCARE_SMALL,SIZE_MEDIUM_50_249,SECTOR_HEALTHCARE_SMALL|SIZE_MEDIUM_50_249,train
1990,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,train
1991,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
1992,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1993,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
1994,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1995,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
1996,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
1997,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
1998,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
